468.388977	4.516090	0.051508	
469.971741	4.502621	0.050196	
471.554443	4.489440	0.048958	
473.137115	4.476577	0.047797	
474.719788	4.464001	0.046704	
476.302399	4.451691	0.045671	
477.884949	4.439638	0.044695	
479.467529	4.427833	0.043772	
481.050049	4.416270	0.042898	
482.632507	4.404942	0.042071	
484.214935	4.393870	0.041292	
485.797302	4.383044	0.040558	
487.379700	4.372431	0.039861	
488.961975	4.362024	0.039197	
490.544250	4.351816	0.038566	
492.126465	4.341800	0.037965	
493.708679	4.332025	0.037398	
495.290833	4.322442	0.036857	
496.872955	4.313034	0.036339	
498.454987	4.303795	0.035842	
500.037018	4.294721	0.035364	
501.618988	4.285866	0.034911	
503.200928	4.277170	0.034475	
504.782806	4.268622	0.034053	
506.364685	4.260218	0.033644	
507.946472	4.251988	0.033251	
509.528229	4.243925	0.032872	
511.109955	4.235990	0.032502	
512.691589	4.228181	0.032142	
514.273254	4.220524	0.031792	
515.854858	4.213021	0.031452	
517.436401	4.205629	0.031118	
519.017822	4.198347	0.030791	
520.599243	4.191218	0.030471	
522.180664	4.184210	0.030158	
523.762024	4.177300	0.029849	
525.343323	4.170493	0.029545	
526.924561	4.163838	0.029246	
528.505737	4.157269	0.028952	
530.086853	4.150786	0.028660	
531.667969	4.144435	0.028373	
533.249023	4.138180	0.028089	
534.830017	4.132000	0.027808	
536.411011	4.125930	0.027530	
537.991821	4.119963	0.027255	
539.572693	4.114062	0.026982	
541.153442	4.108258	0.026712	
542.734253	4.102554	0.026446	
544.314880	4.096911	0.026181	
545.895569	4.091358	0.025918	
547.476135	4.085899	0.025659	
549.056641	4.080495	0.025401	
550.637085	4.075181	0.025145	
552.217529	4.069951	0.024892	
553.797852	4.064768	0.024641	
555.378174	4.059684	0.024392	
556.958374	4.054662	0.024146	
558.538635	4.049685	0.023901	
560.118774	4.044817	0.023659	
561.698853	4.039989	0.023419	
563.278870	4.035224	0.023180	
564.858765	4.030540	0.022945	
566.438721	4.025890	0.022710	
568.018555	4.021327	0.022479	
569.598328	4.016812	0.022249	
571.178101	4.012345	0.022021	
572.757690	4.007958	0.021795	
574.337280	4.003600	0.021571	
575.916870	3.999320	0.021350	
577.496338	3.995082	0.021130	
579.075806	3.990892	0.020912	
580.655151	3.986770	0.020696	
582.234436	3.982671	0.020482	
583.813660	3.978655	0.020270	
585.392883	3.974663	0.020060	
586.971985	3.970731	0.019852	
588.551025	3.966844	0.019645	
590.130005	3.962993	0.019441	
591.708923	3.959206	0.019239	
593.287781	3.955434	0.019037	
594.866577	3.951742	0.018839	
596.445313	3.948063	0.018641	
598.023987	3.944448	0.018446	
599.602539	3.940860	0.018253	
601.181091	3.937320	0.018061	
602.759521	3.933818	0.017871	
604.337952	3.930350	0.017683	
605.916260	3.926931	0.017496	
607.494507	3.923535	0.017311	
609.072693	3.920195	0.017129	
610.650818	3.916870	0.016947	
612.228882	3.913607	0.016767	
613.806885	3.910350	0.016589	
615.384766	3.907160	0.016413	
616.962646	3.903972	0.016237	
618.540405	3.900850	0.016065	
620.118103	3.897731	0.015893	
621.695740	3.894674	0.015724	
623.273315	3.891621	0.015555	
624.850769	3.888627	0.015389	
626.428162	3.885638	0.015223	
628.005493	3.882705	0.015060	
629.582825	3.879777	0.014897	
631.160034	3.876905	0.014737	
632.737122	3.874036	0.014577	
634.314148	3.871223	0.014420	
635.891174	3.868409	0.014263	
637.468079	3.865655	0.014109	
639.044861	3.862900	0.013955	
640.621643	3.860198	0.013804	
642.198303	3.857499	0.013653	
